sku;anio;semana;unidades_vendidas;importe_total_pyg
248007;2025;48;4;1163636
248007;2025;49;12;3490909
248007;2025;50;5;1280000
248007;2025;51;14;3025453
248007;2025;52;5;1018181
248008;2025;46;5;815454
248008;2025;47;19;3279545
248008;2025;48;5;850909
248008;2025;49;5;780000
248008;2025;50;8;1134545
248008;2025;51;22;2375454
248009;2025;1;2;53454
248009;2025;46;16;538181
248009;2025;47;4;153636
248009;2025;48;32;1193818
248009;2025;49;38;1487818
248009;2025;50;23;819636
248009;2025;51;9;258363
248009;2025;52;4;106909
248009;2026;2;1;44545
248009;2026;3;1;44545
248009;2026;4;1;44545
248010;2025;1;4;85090
248010;2025;45;24;751636
248010;2025;46;25;758727
248010;2025;47;15;531818
248010;2025;48;13;425454
248010;2025;49;1;28363
248010;2025;51;27;574363
248010;2025;52;22;468000
248010;2026;3;1;35454
248011;2025;1;5;282272
248011;2025;45;32;1718727
248011;2025;46;57;3236727
248011;2025;47;62;3826363
248011;2025;48;108;6649090
248011;2025;49;141;8806909
248011;2025;50;195;11880545
248011;2025;51;169;10550727
248011;2025;52;45;2797636
248012;2025;45;8;350000
248012;2025;46;12;540000
248012;2025;47;3;150000
248012;2025;48;6;240000
248012;2025;49;3;120000
248012;2025;50;12;480000
248012;2025;51;4;120000
248012;2025;52;1;30000
248012;2026;1;2;100000
248013;2025;46;9;482727
248013;2025;49;1;53636
248014;2025;49;2;80000
248014;2025;50;1;40000
248015;2025;1;2;60000
248015;2025;46;9;380000
248015;2025;47;7;350000
248015;2025;48;11;450000
248015;2025;49;7;290000
248015;2025;50;5;200000
248015;2025;51;15;450000
248015;2025;52;4;120000
248015;2026;1;4;200000
248016;2025;45;17;623636
248016;2025;46;2;89090
248016;2025;48;15;561272
248016;2025;49;62;2476727
248016;2025;50;27;962181
248016;2025;51;11;302908
248017;2025;1;2;53454
248017;2025;45;4;142545
248017;2025;46;19;748363
248017;2025;47;7;311818
248017;2025;48;25;1015635
248017;2025;49;13;507818
248017;2025;50;15;534545
248017;2025;51;9;249454
248017;2025;52;4;106909
248018;2025;1;2;70909
248018;2025;45;1;59090
248018;2025;46;9;484545
248018;2025;47;14;827272
248018;2025;48;30;1666364
248018;2025;49;15;827272
248018;2025;50;12;567272
248018;2025;51;17;602727
248018;2025;52;8;283636
248019;2025;45;5;236363
248019;2025;46;16;874545
248019;2025;47;10;590909
248019;2025;48;16;827272
248019;2025;49;31;1689999
248019;2025;50;13;614545
248019;2025;51;9;319090
248019;2025;52;11;390000
248020;2025;45;67;771818
248020;2025;46;30;343636
248021;2025;45;3;141818
248021;2025;48;4;189090
248021;2025;49;7;366363
248021;2025;50;6;283636
248021;2025;51;11;425454
248022;2025;45;51;559090
248022;2025;46;25;297272
248022;2025;47;8;109090
248022;2025;50;19;220909
248022;2025;51;4;32727
248023;2025;46;4;225818
248023;2025;47;4;250909
248023;2025;48;2;125454
248023;2025;49;4;238363
248023;2025;50;5;250909
248023;2025;51;6;238363
248023;2025;52;8;301090
248023;2026;1;6;376363
248024;2025;45;8;154545
248024;2025;46;38;829545
248024;2025;47;24;545454
248024;2025;48;25;554545
248024;2025;50;2;36363
248024;2025;52;1;13636
248025;2025;45;3;163636
248025;2025;46;1;54545
248025;2025;47;8;545454
248025;2025;48;3;190908
248025;2025;49;7;395454
248025;2025;50;7;381818
248025;2025;51;11;450000
248025;2025;52;2;81818
248026;2025;45;4;55272
248026;2025;46;1;17272
248026;2025;48;1;17272
248027;2025;45;2;100363
248027;2025;46;6;351272
248027;2025;47;9;564545
248027;2025;48;5;313636
248027;2025;49;19;1141636
248027;2025;50;3;150545
248027;2025;51;1;37636
248028;2025;45;7;381818
248028;2025;46;12;668181
248028;2025;47;2;136363
248028;2025;48;13;804545
248028;2025;49;2;122727
248029;2025;1;2;75272
248029;2025;46;10;614727
248029;2025;47;1;62727
248029;2025;48;9;539454
248029;2025;49;5;276000
248029;2025;50;1;50181
248029;2025;51;4;150545
248029;2025;52;1;37636
248030;2025;45;25;1217272
248030;2025;46;43;2399091
248030;2025;47;41;2375454
248030;2025;48;2;130000
248031;2025;45;12;614727
248031;2025;46;22;1154181
248031;2025;47;32;2007272
248031;2025;48;21;1160454
248031;2025;49;23;1442727
248032;2025;45;10;429090
248032;2025;46;5;236000
248032;2025;47;19;1008363
248032;2025;48;23;1072727
248032;2025;49;86;4092454
248033;2025;46;5;121272
248033;2025;47;1;26363
248033;2025;49;9;237272
248033;2025;50;18;416545
248033;2025;51;7;110727
248033;2025;52;23;363818
248034;2025;49;3;79090
248034;2025;50;5;131818
248034;2025;52;6;94909
248035;2025;46;114;1407272
248035;2025;47;118;1609090
248035;2025;48;104;1418181
248035;2025;49;66;899999
248035;2025;50;51;610909
248036;2025;45;13;2739272
248036;2025;46;16;3398727
248036;2025;47;17;4311818
248036;2025;48;1;253636
248036;2025;49;1;253636
248037;2025;45;17;204545
248037;2025;46;10;133636
248037;2025;47;29;395454
248037;2025;48;3;40909
248037;2025;49;3;40908
248037;2025;50;6;65454
248037;2025;51;1;8181
248037;2025;52;14;114545
248038;2025;45;24;185454
248038;2025;46;20;161818
248038;2025;47;25;227272
248038;2025;48;9;81818
248038;2025;50;5;36363
248038;2025;52;11;60000
248039;2025;46;2;109090
248039;2025;48;3;163636
248039;2025;49;7;409090
248039;2025;50;3;204545
248039;2025;51;2;81818
248040;2025;46;4;250909
248040;2025;47;9;564545
248040;2025;48;13;802909
248040;2025;49;2;125454
248040;2025;51;4;175636
248040;2025;52;1;37636
248041;2025;1;3;112909
248041;2025;45;4;200727
248041;2025;47;10;589636
248041;2025;48;5;288545
248041;2025;49;3;163090
248041;2025;50;1;50181
248041;2025;51;3;112909
248042;2025;45;77;1449999
248042;2025;46;22;445454
248042;2025;47;9;193636
248042;2025;48;14;318181
248042;2025;49;4;90908
248042;2025;50;14;290909
248042;2025;51;13;177272
248042;2025;52;9;122727
248043;2025;44;2;551273
248043;2025;45;6;1998363
248043;2025;50;3;1033636
248044;2025;45;6;977272
248044;2025;46;11;1993636
248044;2025;47;5;977272
248044;2025;49;1;156364
248044;2025;50;1;195454
248045;2025;44;13;3604545
248045;2025;45;50;11673182
248045;2025;46;85;21580136
248045;2025;47;65;18022725
248045;2025;48;73;19714090
248045;2025;49;39;10272953
248045;2025;50;17;4436363
248045;2025;51;5;831818
248045;2025;52;2;554545
248046;2025;44;4;650909
248046;2025;45;15;2017818
248046;2025;46;21;3112972
248046;2025;47;23;3742726
248046;2025;48;100;15751999
248046;2025;49;74;11927908
248046;2025;50;68;10520318
248046;2025;52;6;585818
248047;2025;44;6;1740000
248047;2025;45;53;12586000
248047;2025;46;1;232000
248048;2025;45;23;3510000
248048;2025;46;24;3758181
248049;2025;46;5;227272
248049;2025;47;10;454545
248049;2025;48;23;999999
248049;2025;49;21;945454
248049;2025;50;11;436363
248049;2025;51;2;87727
248050;2025;1;17;560181
248050;2025;45;24;716181
248050;2025;46;27;893454
248050;2025;47;28;982091
248050;2025;48;61;2155636
248050;2025;49;82;2903727
248050;2025;50;129;4488545
248050;2025;51;99;3478090
248050;2025;52;22;765818
248051;2025;46;2;709090
248051;2025;47;9;3190909
248051;2025;48;3;1063636
248051;2025;49;3;1063636
248051;2025;50;3;921818
248052;2025;47;1;809090
248052;2025;49;2;1618181
248053;2025;47;1;8500000
248054;2025;49;1;4090909
248055;2025;45;38;1333636
248055;2025;46;32;1210908
248055;2025;47;9;368181
248055;2025;48;60;2405454
248055;2025;49;46;1869545
248055;2025;50;49;1767272
248055;2025;51;5;122727
248055;2025;52;2;73636
248056;2025;45;31;1080000
248056;2025;46;13;474545
248056;2025;47;23;940909
248056;2025;48;19;777272
248056;2025;49;39;1591363
248056;2025;50;44;1579090
248056;2025;51;45;1153636
248056;2025;52;24;589090
248057;2025;1;12;163636
248057;2025;45;3;54545
248057;2025;46;11;249999
248057;2025;47;11;250000
248057;2025;48;24;450000
248057;2025;49;13;263636
248057;2025;50;27;490909
248057;2025;51;45;622727
248057;2025;52;20;272727
248058;2025;46;57;1449999
248058;2025;47;77;2022090
248058;2025;48;45;1167909
248058;2025;49;15;395454
248058;2025;50;35;843636
248058;2025;51;11;174000
248059;2025;45;47;2872727
248059;2025;46;24;1580000
248059;2025;47;1;71818
248060;2025;45;25;926545
248060;2025;46;37;1568000
248060;2025;47;36;1594726
248060;2025;48;21;935454
248060;2025;49;44;1951090
248060;2025;50;58;2227272
248060;2025;51;118;3296363
248060;2025;52;11;294000
248061;2025;46;72;1549999
248061;2025;47;45;1022727
248061;2025;48;40;845454
248061;2025;49;41;927272
248061;2025;50;18;404545
248061;2025;51;1;13636
248061;2025;52;1;13636
248062;2025;45;24;1273090
248062;2025;46;20;1307090
248062;2025;47;27;1939090
248062;2025;48;42;2930181
248062;2025;49;34;2434636
248062;2025;50;14;868999
248063;2025;45;3;54545
248063;2025;46;2;45454
248063;2025;47;5;113636
248063;2025;48;2;45454
248063;2025;49;1;22727
248063;2025;51;3;40909
248063;2025;52;3;40909
248064;2025;46;52;787636
248064;2025;47;41;708181
248064;2025;48;36;594181
248064;2025;49;34;532000
248064;2025;50;45;642545
248064;2025;51;12;138182
248064;2025;52;7;72545
248064;2026;2;12;207273
248064;2026;5;3;51818
248064;2026;7;2;34545
248065;2025;44;2;536363
248065;2025;45;2;482727
248065;2025;46;6;1501818
248065;2025;47;9;2413636
248065;2025;48;12;3164545
248065;2025;49;20;5363636
248065;2025;50;17;4022727
248066;2025;43;1;362727
248066;2025;47;1;362727
248066;2025;50;1;362727
248066;2025;51;2;725454
248067;2025;44;2;690909
248067;2025;45;8;2418181
248067;2025;46;14;4421818
248067;2025;47;3;1036363
248067;2025;51;1;241818
248068;2025;44;3;1418181
248068;2025;45;3;1229090
248068;2025;46;13;5200000
248068;2025;47;5;2363636
248068;2025;48;17;7941817
248068;2025;49;6;2836363
248068;2025;50;17;6807272
248068;2025;51;13;4632727
248068;2025;52;4;1323636
248069;2025;44;4;3090909
248069;2025;45;25;16072727
248069;2025;46;16;10818181
248069;2025;47;12;9272727
248069;2025;48;17;12750000
248069;2025;49;15;11590909
248069;2025;50;7;4945454
248069;2025;51;1;463636
248071;2025;45;4;3345454
248071;2025;46;4;3345454
248071;2025;47;3;3136363
248071;2025;48;2;2090909
248071;2025;49;2;1986363
248071;2025;50;3;3136363
248071;2025;51;2;1359091
248072;2025;47;1;2018400
248073;2025;45;3;141818
248073;2025;46;11;590909
248073;2025;47;13;768181
248073;2025;48;8;472727
248073;2025;49;10;590909
248073;2025;50;7;354545
248073;2025;51;1;41363
248075;2025;45;4;567272
248075;2025;46;8;1276363
248076;2025;45;3;621818
248076;2025;46;13;2850000
248076;2025;47;6;1554545
248076;2025;48;1;259090
248076;2025;49;1;259090
248077;2025;46;14;933636
248077;2025;47;13;926454
248077;2025;48;16;1149090
248077;2025;49;13;933636
248077;2025;51;1;57454
248078;2025;45;1;90909
248078;2025;46;7;727272
248078;2025;47;16;1806818
248078;2025;48;14;1590909
248078;2025;49;6;681818
248079;2025;45;6;414545
248079;2025;46;4;310909
248079;2025;47;3;259090
248079;2025;48;5;431818
248081;2025;45;29;643272
248081;2025;46;85;2061637
248081;2025;47;35;922727
248081;2025;48;94;2436000
248081;2025;49;97;2517727
248081;2025;50;19;479818
248081;2025;51;1;10546
248082;2025;45;7;197272
248082;2025;46;8;235454
248082;2025;49;4;127272
248083;2025;45;6;196363
248083;2025;46;22;769090
248083;2025;47;20;818181
248083;2025;48;13;531818
248083;2025;49;10;409090
248083;2025;50;1;40909
248086;2025;45;2;109090
248086;2025;46;17;1036363
248086;2025;47;18;1227272
248088;2025;46;1;313636
248088;2025;47;1;313636
248088;2025;48;2;627272
248088;2025;49;2;627272
248089;2025;46;1;431818
248089;2025;48;1;431818
248089;2025;49;2;863636
248089;2025;50;2;863636
248102;2025;44;1;50000
248102;2025;46;1;50000
248102;2025;47;2;100000
248102;2025;48;1;50000
248102;2025;49;1;50000
248102;2025;50;16;660000
248102;2025;51;22;660000
248103;2025;45;3;185454
248103;2025;46;31;2179092
248103;2025;47;30;2318181
248103;2025;48;23;1699999
248103;2025;49;19;1375454
248103;2025;50;14;822182
248104;2025;41;2;81818
248104;2025;43;9;368181
248104;2025;44;2;81818
248104;2025;45;13;474545
248104;2025;46;22;871363
248104;2025;47;12;486818
248104;2025;48;12;474545
248105;2025;45;2;138181
248105;2025;46;9;708182
248105;2025;47;32;2763636
248105;2025;48;5;414545
248106;2025;45;1;54545
248106;2025;46;2;109090
248106;2025;49;7;449999
248106;2025;50;6;327272
248106;2025;51;8;354545
248106;2025;52;2;81818
248107;2025;50;3;207272
248107;2025;51;6;328181
248108;2025;45;2;56727
248108;2025;46;3;99272
248108;2025;47;3;106363
248108;2025;48;6;198545
248108;2025;49;12;368727
248108;2025;50;16;453818
248108;2025;51;13;290727
248108;2025;52;5;106363
248109;2025;48;1;44545
248109;2025;51;14;463272
248109;2025;52;2;53454
248110;2025;1;2;98181
248110;2025;45;5;392727
248110;2025;46;2;163636
248110;2025;50;3;212727
248111;2025;45;1;35636
248111;2025;46;3;133636
248111;2025;47;7;311818
248111;2025;48;3;133636
248111;2025;49;7;267272
248111;2025;50;12;427636
248111;2025;51;15;400909
248111;2025;52;5;133636
248112;2025;45;1;32727
248112;2025;46;17;625908
248112;2025;47;9;368181
248112;2025;48;8;327272
248112;2025;49;1;40909
248113;2025;45;5;163636
248113;2025;46;3;122727
248113;2025;47;12;490908
248113;2025;48;19;752727
248113;2025;49;20;703636
248113;2025;50;10;327272
248113;2025;51;2;49091
248114;2025;45;24;716181
248114;2025;46;24;694909
248114;2025;47;24;850909
248114;2025;48;16;517636
248114;2025;49;6;212727
248114;2025;51;1;21273
248115;2025;45;20;567272
248115;2025;46;46;1439455
248115;2025;47;5;177272
248115;2025;48;1;35454
248116;2025;45;3;200909
248116;2025;46;4;278181
248116;2025;48;8;618181
248116;2025;49;1;61818
248116;2025;51;3;139090
248116;2025;52;3;139090
248117;2025;1;3;63818
248117;2025;46;8;255272
248117;2025;47;6;212727
248117;2025;48;12;404181
248117;2025;49;9;304909
248117;2025;50;21;595636
248117;2025;51;7;156000
248118;2025;42;2;118181
248118;2025;43;1;59090
248118;2025;44;1;59090
248118;2025;46;4;189090
248118;2025;47;2;118181
248118;2025;48;2;118181
248118;2025;49;6;354545
248118;2025;50;1;47272
248118;2025;51;13;460909
248118;2025;52;2;70909
248119;2025;45;8;226909
248119;2025;46;50;1627363
248119;2025;47;14;496363
248120;2025;45;6;196363
248120;2025;46;28;1010454
248120;2025;47;20;818181
248120;2025;48;65;2376818
248121;2025;46;12;967273
248121;2025;47;8;690909
248121;2025;48;18;1450909
248121;2025;49;17;1381818
248121;2025;50;4;276363
248121;2025;51;2;103636
248122;2025;46;4;178181
248122;2025;47;6;267272
248122;2025;49;2;89090
248122;2025;50;6;213818
248122;2025;51;154;4142727
248122;2025;52;8;213818
248123;2025;45;7;330909
248123;2025;46;9;472727
248123;2025;47;2;118181
248124;2025;1;6;193090
248124;2025;46;2;107272
248124;2025;48;1;53636
248124;2025;49;1;42909
248124;2025;50;7;300363
248124;2025;51;13;461272
248124;2025;52;3;96545
248125;2025;1;2;53454
248125;2025;45;3;106909
248125;2025;46;1;44545
248125;2025;48;3;115818
248125;2025;49;4;178182
248125;2025;50;3;106908
248125;2025;51;4;124727
248125;2025;52;1;26727
248126;2025;43;7;413636
248126;2025;45;7;342727
248126;2025;47;3;177272
248126;2025;49;2;118181
248126;2025;51;7;248181
248126;2025;52;4;141818
248127;2025;1;4;106909
248127;2025;49;4;178181
248127;2025;51;4;106909
248127;2025;52;2;53454
248128;2025;45;2;50909
248128;2025;46;5;210000
248128;2025;50;5;178181
248128;2025;51;5;133636
248128;2025;52;2;53454
248130;2025;1;4;106909
248130;2025;51;12;338545
248130;2025;52;2;53454
248132;2025;45;2;114909
248132;2025;50;4;229818
248132;2025;52;1;43090
248134;2025;47;10;590909
248134;2025;48;9;531818
248134;2025;49;6;295454
248134;2025;50;18;850909
248134;2025;51;6;212727
248136;2025;46;2;107272
248136;2025;47;6;321818
248136;2025;48;11;590000
248136;2025;49;4;182363
248136;2025;50;16;686545
248136;2025;51;3;96545
248139;2025;46;1;53636
248139;2025;48;3;160909
248139;2025;49;3;160909
248139;2025;50;5;214545
248139;2025;51;7;246727
248141;2025;47;43;2672181
248141;2025;48;14;752727
248141;2025;49;23;1354909
248141;2025;50;10;501818
248141;2025;51;7;263454
248143;2025;45;1;50181
248143;2025;46;6;376363
248143;2025;47;14;878181
248143;2025;48;11;677454
248143;2025;49;10;614727
248143;2025;50;25;1236982
248143;2025;51;5;200727
248145;2025;43;1;80909
248145;2025;45;7;517818
248145;2025;46;6;404545
248145;2025;50;2;145636
248145;2025;51;1;48545
248146;2025;45;8;439090
248146;2025;46;9;476727
248146;2025;47;27;1668546
248146;2025;48;4;250909
248148;2025;45;14;702545
248148;2025;46;10;526909
248148;2025;47;24;1505454
248149;2025;46;3;133636
248149;2025;49;5;178181
248149;2025;51;3;80181
248150;2025;48;2;89090
248150;2025;50;4;142545
248150;2025;51;15;400909
248151;2025;46;16;1226363
248151;2025;47;31;2585727
248152;2025;46;1;772727
248152;2025;47;1;772727
248152;2025;49;3;2318181
248152;2025;51;1;463636
248153;2025;1;1;26727
248153;2025;46;2;80181
248153;2025;47;5;222727
248153;2025;48;1;44545
248153;2025;49;3;133636
248153;2025;50;1;35636
248153;2025;51;5;133636
248153;2025;52;8;213818
248154;2025;46;1;1062727
248154;2025;47;1;1062727
248154;2025;48;1;1062727
248154;2025;49;1;1062727
248154;2025;50;2;1912908
248155;2025;46;1;1545454
248155;2025;48;2;2781818
248155;2025;49;2;3090909
248155;2025;50;2;2163636
248155;2025;51;5;5872727
248156;2025;48;1;2181818
248156;2025;49;1;2181818
248156;2025;50;1;2181818
248156;2025;51;5;7636363
248156;2025;52;1;1527272
248157;2025;49;1;3909090
248157;2025;50;1;3127272
248158;2025;41;2;45454
248158;2025;42;13;277272
248158;2025;44;4;90909
248158;2025;45;16;331818
248158;2025;46;15;286363
248158;2025;47;12;272727
248158;2025;48;2;45454
248158;2025;49;2;36363
248158;2025;50;8;145454
248158;2025;51;31;422727
248159;2025;46;15;1050909
248159;2025;47;14;1081818
248159;2025;48;10;772727
248159;2025;49;21;1622727
248159;2025;50;11;795909
248160;2025;45;3;114545
248160;2025;46;8;294545
248160;2025;47;4;163636
248160;2025;48;4;163636
248160;2025;49;8;327272
248160;2025;50;13;490909
248160;2025;51;10;245454
248160;2025;52;4;98181
248161;2025;47;3;1227272
248161;2025;48;12;3281818
248161;2025;49;9;2290909
248162;2025;46;3;623636
248162;2025;47;3;645909
248162;2025;48;3;668181
248162;2025;49;8;1603636
248162;2025;50;4;757272
248162;2025;51;3;467727
248162;2025;52;4;757273
248162;2026;6;1;222727
248162;2026;8;2;445454
248162;2026;17;1;111363
248163;2025;46;5;824727
248163;2025;47;3;498272
248163;2025;48;5;859090
248163;2025;49;7;1065273
248163;2025;50;8;1254272
248163;2025;51;1;120272
248163;2025;52;1;171818
248163;2026;3;1;171818
248164;2025;46;2;433636
248164;2025;49;1;240909
248164;2025;50;1;240909
248164;2025;52;1;144545
248164;2026;2;1;240909
248164;2026;5;2;481818
248164;2026;7;2;421590
248164;2026;11;1;240909
248164;2026;15;1;240909
248165;2025;43;3;118636
248165;2025;44;1;45000
248165;2025;45;6;196363
248165;2025;46;2;73636
248165;2025;47;7;286363
248165;2025;48;1;40909
248165;2025;50;2;65454
248165;2025;51;7;171818
248165;2025;52;4;98181
248166;2025;46;5;999272
248166;2025;48;1;208181
248166;2025;51;3;374727
248166;2026;5;1;208181
248166;2026;6;1;208181
248166;2026;7;2;312272
248167;2025;46;13;1477272
248167;2025;47;8;909090
248167;2025;48;11;1249999
248167;2025;49;8;909090
248167;2025;50;11;1136363
248167;2025;51;4;363636
248167;2025;52;2;136363
248167;2026;2;1;113636
248167;2026;3;2;227272
248167;2026;4;3;340909
248167;2026;5;3;340909
248167;2026;6;4;402909
248167;2026;7;2;204545
248167;2026;9;3;340909
248167;2026;10;2;227272
248167;2026;11;2;181817
248167;2026;12;3;340909
248167;2026;13;19;2159090
248167;2026;16;1;113636
248167;2026;17;3;340909
248168;2025;43;1;36818
248168;2025;44;1;40909
248168;2025;46;2;81818
248168;2025;47;2;81818
248168;2025;50;1;32727
248168;2025;52;3;73636
248169;2025;41;1;40909
248169;2025;47;1;40909
248169;2025;48;4;163636
248169;2025;49;1;40909
248169;2025;51;5;122727
248170;2025;41;3;68181
248170;2025;42;2;45454
248170;2025;45;6;109090
248170;2025;46;6;136363
248170;2025;47;12;272726
248170;2025;48;3;68181
248170;2025;49;1;22727
248170;2025;50;9;186363
248170;2025;51;9;122727
248170;2025;52;10;136363
248171;2025;41;4;236363
248171;2025;42;6;354545
248171;2025;45;6;295454
248171;2025;46;26;1453636
248171;2025;47;12;709090
248171;2025;48;2;118181
248171;2025;50;4;189090
248172;2025;45;1;59090
248172;2025;50;4;189090
248172;2025;52;1;35454
248173;2025;45;1;40909
248173;2025;46;43;1587272
248173;2025;47;12;490910
248173;2025;48;2;81818
248173;2025;49;6;228272
248173;2025;51;2;49090
248173;2025;52;2;49090
248174;2025;41;2;52727
248174;2025;42;4;89636
248174;2025;44;3;79090
248174;2025;45;6;126545
248174;2025;46;17;427090
248174;2025;47;11;289999
248174;2025;48;3;79090
248174;2025;50;13;326909
248174;2025;51;37;595818
248174;2025;52;37;585272
248175;2025;47;3;79090
248175;2025;48;55;1365636
248175;2025;49;30;790909
248175;2025;50;24;574727
248175;2025;51;30;495636
248175;2025;52;1;15818
248176;2025;1;1;13636
248176;2025;47;3;68181
248176;2025;48;12;270454
248176;2025;49;6;136363
248176;2025;50;18;354545
248176;2025;51;18;254545
248176;2025;52;26;354545
248177;2025;41;1;22727
248177;2025;42;2;45454
248177;2025;43;6;136363
248177;2025;44;6;136363
248177;2025;45;64;1195454
248177;2025;46;35;699999
248177;2025;47;13;295454
248177;2025;48;6;136363
248177;2025;49;3;68181
248177;2025;50;5;90909
248177;2025;51;2;27272
248178;2025;45;1;53636
248178;2025;47;4;214545
248178;2025;48;6;300363
248178;2025;49;6;300363
248178;2025;50;9;386181
248178;2025;51;39;1276545
248178;2025;52;2;64363
248180;2025;41;7;222727
248180;2025;42;5;159090
248180;2025;43;7;216363
248180;2025;44;8;257727
248180;2025;45;30;801818
248180;2025;46;15;419999
248182;2025;41;5;90909
248182;2025;42;9;163636
248182;2025;43;19;345454
248182;2025;44;5;90909
248182;2025;45;4;61818
248182;2025;46;4;58181
248183;2025;41;4;54545
248183;2025;42;8;109090
248183;2025;43;6;81818
248183;2025;44;2;27272
248183;2025;45;4;54545
248183;2025;46;17;185454
248183;2025;49;4;54545
248183;2025;50;3;40909
248192;2025;42;8;945454
248192;2025;45;1;118181
248199;2025;41;5;295454
248199;2025;42;4;224545
248199;2025;43;13;768181
248199;2025;44;14;827272
248218;2025;42;2;139090
248218;2025;43;1;77272
248218;2025;45;11;772727
248218;2025;46;2;123636
248218;2025;47;2;154545
248218;2025;48;11;803636
248218;2025;49;3;231818
248218;2025;50;2;139090
248218;2025;51;2;92727
248221;2025;44;10;772727
248221;2025;45;3;231818
248221;2025;47;1;77272
248221;2025;48;1;77272
248221;2025;51;1;46363
248224;2025;41;8;356363
248224;2025;42;2;89090
248224;2025;43;9;400909
248224;2025;44;17;757272
248224;2025;45;30;1238363
248224;2025;46;5;213818
248224;2025;47;1;44545
248228;2025;43;1;36363
248228;2025;44;17;618181
248228;2025;45;6;218181
248228;2025;49;3;109090
248228;2025;50;2;72727
248228;2025;51;4;145454
248228;2025;52;18;654545
248231;2025;42;52;954545
248231;2025;43;3;68181
248231;2025;45;3;54545
248231;2025;46;25;500000
248231;2025;47;24;545454
248231;2025;48;10;181818
248231;2025;49;12;227272
248231;2025;50;14;254545
248231;2025;51;1;13636
248234;2025;44;24;1069090
248234;2025;45;8;356363
248234;2025;47;17;757272
248234;2025;48;1;44545
248238;2025;1;11;90000
248238;2025;42;5;68181
248238;2025;43;5;68181
248238;2025;45;5;68181
248238;2025;46;9;114545
248238;2025;47;15;204545
248238;2025;48;13;174545
248238;2025;49;27;343636
248238;2025;50;40;436363
248238;2025;51;63;518181
248238;2025;52;34;278181
248241;2025;41;5;68181
248241;2025;42;14;190909
248241;2025;43;2;27272
248241;2025;44;31;422727
248241;2025;45;174;2064545
248241;2025;46;19;207272
248243;2025;41;3;40909
248243;2025;42;26;343636
248243;2025;43;18;245454
248243;2025;44;27;368181
248243;2025;45;85;1000909
248243;2025;46;81;960000
248246;2025;1;26;212727
248246;2025;42;4;54545
248246;2025;44;15;204545
248246;2025;45;29;335454
248246;2025;46;36;422727
248246;2025;47;22;294545
248246;2025;48;54;660000
248246;2025;49;28;329999
248246;2025;50;62;676363
248246;2025;51;126;1041818
248246;2025;52;76;621818
248247;2025;42;4;54545
248247;2025;43;2;27272
248247;2025;44;16;210000
248247;2025;45;36;422727
248247;2025;46;15;193636
248247;2025;47;50;676363
248247;2025;48;5;57272
248247;2025;49;14;174545
248247;2025;50;4;43636
248247;2025;51;1;8181
248249;2025;42;6;190909
248249;2025;43;6;190909
248249;2025;44;2;63636
248249;2025;45;31;840000
248249;2025;46;49;1272727
248251;2025;44;3;122727
248251;2025;45;19;654545
248251;2025;46;1;40909
248251;2025;48;7;270000
248251;2025;50;5;204545
248251;2025;51;3;73636
248254;2025;42;3;98181
248254;2025;43;3;122727
248254;2025;44;3;122727
248254;2025;45;15;503181
248254;2025;46;7;237272
248254;2025;47;6;245454
248254;2025;48;10;392727
248254;2025;50;2;65454
248254;2025;51;8;196363
248254;2025;52;3;73636
248259;2025;42;17;231818
248259;2025;43;7;95454
248259;2025;44;5;68181
248259;2025;45;34;409090
248259;2025;46;28;332727
248259;2025;47;23;313636
248259;2025;48;48;545454
248259;2025;49;62;777272
248259;2025;50;24;261818
248260;2025;42;2;27272
248260;2025;43;27;346363
248260;2025;44;3;43636
248260;2025;45;26;294545
248260;2025;46;33;406363
248260;2025;47;24;327272
248260;2025;48;58;687272
248260;2025;49;29;346363
248260;2025;50;38;414545
248260;2025;52;5;61364
248261;2025;47;8;145454
248261;2025;48;42;687275
248261;2025;49;37;629090
248261;2025;50;26;378181
248261;2025;51;23;250909
248262;2025;42;19;250909
248262;2025;43;5;68181
248262;2025;44;6;81818
248262;2025;45;45;507272
248262;2025;46;63;763636
248262;2025;47;99;1349996
248262;2025;48;26;351818
248262;2025;49;1;13636
248262;2025;50;1;10909
248263;2025;47;23;313636
248263;2025;48;80;964090
248263;2025;49;67;906818
248263;2025;50;21;229090
248263;2025;51;1;8181
248270;2025;46;6;654545
248270;2025;47;18;1963636
248271;2025;45;2;516363
248271;2025;46;3;839090
248271;2025;51;1;225909
248272;2025;45;1;290181
248272;2025;46;3;870545
248272;2025;48;1;362727
248272;2025;49;1;362727
248273;2025;42;2;72727
248273;2025;45;11;341818
248273;2025;46;13;472727
248273;2025;47;30;1090909
248273;2025;48;12;436363
248273;2025;49;6;218181
248274;2025;42;2;361818
248274;2025;44;1;180909
248274;2025;45;9;1465363
248275;2025;46;7;1431818
248275;2025;47;3;613636
248275;2025;49;1;204545
248275;2025;50;6;1104545
248275;2025;51;7;1002272
248276;2025;44;3;515454
248276;2025;45;7;962181
248276;2025;46;2;343636
248277;2025;43;1;136363
248277;2025;44;3;409090
248277;2025;45;16;1827272
248277;2025;46;5;572727
248278;2025;41;3;409090
248278;2025;42;9;1227272
248279;2025;42;2;263636
248279;2025;44;4;527272
248279;2025;45;6;711818
248279;2025;46;11;1239090
248279;2025;47;1;131818
248279;2025;48;1;131818
248280;2025;43;3;458181
248280;2025;44;2;327272
